Total Accesses:,7086622
Frames,Missees,Miss Rate
1075,540338,0.076248
1076,539948,0.076193
1077,539542,0.076135
1078,539094,0.076072
1079,538647,0.076009
1080,538235,0.075951
1081,537852,0.075897
1082,537435,0.075838
1083,537051,0.075784
1084,536654,0.075728
1085,536242,0.075670
1086,535853,0.075615
1087,535483,0.075563
1088,535129,0.075513
1089,534762,0.075461
1090,534382,0.075407
1091,533981,0.075351
1092,533587,0.075295
1093,533159,0.075235
1094,532726,0.075173
1095,532296,0.075113
1096,531862,0.075052
1097,531490,0.074999
1098,531113,0.074946
1099,530762,0.074896
1100,530383,0.074843
1101,529987,0.074787
1102,529625,0.074736
1103,529260,0.074684
1104,528879,0.074631
1105,528500,0.074577
1106,528162,0.074529
1107,527804,0.074479
1108,527486,0.074434
1109,527177,0.074390
1110,526833,0.074342
1111,526513,0.074297
1112,526149,0.074245
1113,525791,0.074195
1114,525426,0.074143
1115,525078,0.074094
1116,524753,0.074048
1117,524416,0.074001
1118,524060,0.073951
1119,523729,0.073904
1120,523361,0.073852
1121,522993,0.073800
1122,522672,0.073755
1123,522310,0.073704
1124,521945,0.073652
1125,521600,0.073603
1126,521261,0.073556
1127,520854,0.073498
1128,520520,0.073451
1129,520186,0.073404
1130,519836,0.073355
1131,519530,0.073311
1132,519182,0.073262
1133,518820,0.073211
1134,518493,0.073165
1135,518194,0.073123
1136,517886,0.073079
1137,517536,0.073030
1138,517170,0.072978
1139,516843,0.072932
1140,516484,0.072882
1141,516127,0.072831
1142,515746,0.072777
1143,515398,0.072728
1144,515055,0.072680
1145,514690,0.072628
1146,514348,0.072580
1147,513980,0.072528
1148,513644,0.072481
1149,513309,0.072434
1150,512996,0.072389
1151,512669,0.072343
1152,512328,0.072295
1153,511965,0.072244
1154,511617,0.072195
1155,511238,0.072141
1156,510874,0.072090
1157,510528,0.072041
1158,510174,0.071991
1159,509831,0.071943
1160,509498,0.071896
1161,509173,0.071850
1162,508804,0.071798
1163,508456,0.071749
1164,508126,0.071702
1165,507780,0.071653
1166,507468,0.071609
1167,507126,0.071561
1168,506828,0.071519
1169,506521,0.071476
1170,506182,0.071428
1171,505878,0.071385
1172,505542,0.071338
1173,505202,0.071290
1174,504888,0.071245
1175,504562,0.071199
1176,504234,0.071153
1177,503909,0.071107
1178,503579,0.071061
1179,503250,0.071014
1180,502946,0.070971
1181,502601,0.070923
1182,502283,0.070878
1183,501954,0.070831
1184,501619,0.070784
1185,501301,0.070739
1186,501018,0.070699
1187,500670,0.070650
1188,500351,0.070605
1189,500015,0.070558
1190,499723,0.070516
1191,499393,0.070470
1192,499050,0.070421
1193,498742,0.070378
1194,498408,0.070331
1195,498060,0.070282
1196,497722,0.070234
1197,497410,0.070190
1198,497081,0.070144
1199,496765,0.070099
1200,496451,0.070055
1201,496152,0.070012
1202,495863,0.069972
1203,495518,0.069923
1204,495223,0.069881
1205,494920,0.069839
1206,494602,0.069794
1207,494316,0.069753
1208,494011,0.069710
1209,493723,0.069670
1210,493432,0.069629
1211,493139,0.069587
1212,492816,0.069542
1213,492509,0.069498
1214,492189,0.069453
1215,491882,0.069410
1216,491548,0.069363
1217,491213,0.069316
1218,490889,0.069270
1219,490573,0.069225
1220,490275,0.069183
1221,489969,0.069140
1222,489644,0.069094
1223,489340,0.069051
1224,489048,0.069010
1225,488743,0.068967
1226,488455,0.068926
1227,488165,0.068885
1228,487880,0.068845
1229,487586,0.068804
1230,487273,0.068760
1231,486973,0.068717
1232,486690,0.068677
1233,486383,0.068634
1234,486101,0.068594
1235,485807,0.068553
1236,485488,0.068508
1237,485210,0.068468
1238,484900,0.068425
1239,484578,0.068379
1240,484262,0.068335
1241,483968,0.068293
1242,483666,0.068251
1243,483375,0.068210
1244,483101,0.068171
1245,482815,0.068130
